===========Genetic Algorithms=========
===========0.1=========
30.219, 31.020
22.129, 18.776
13.093, 12.959
43.364, 42.959
39.995, 37.347
0.485, 0.612
10.005, 10.612
3.446, 4.184
3.241, 3.367
27.744, 27.245
44.870, 44.898
45.406, 43.061
25.038, 25.204
25.881, 23.367
44.819, 44.898
5.845, 7.551
45.431, 45.204
44.819, 44.898
45.559, 45.306
30.092, 28.265
44.819, 44.898
44.589, 44.694
44.870, 44.898
42.751, 40.408
30.117, 28.163
44.793, 44.898
30.117, 28.367
44.130, 43.367
44.819, 44.898
16.769, 17.755
44.895, 45.000
44.870, 44.898
44.487, 41.837
27.667, 26.122
5.972, 6.122
44.410, 44.082
44.742, 44.796
44.870, 44.898
39.127, 36.735
44.768, 44.898
31.036, 31.531
45.610, 46.327
44.793, 44.898
33.206, 30.816
29.862, 27.653
44.870, 44.898
36.320, 33.776
44.589, 44.388
17.790, 18.878
30.041, 28.265
30.322, 28.469
29.556, 27.755
44.870, 44.898
44.870, 44.898
11.026, 13.673
18.045, 19.592
30.858, 29.694
44.742, 44.694
29.786, 28.061
45.865, 45.918
30.117, 28.265
30.245, 28.469
37.417, 36.224
26.365, 26.224
30.526, 29.286
44.666, 45.102
44.717, 44.898
44.564, 45.612
44.819, 44.898
44.870, 44.898
44.870, 44.898
30.143, 28.265
30.143, 28.163
30.092, 28.265
30.194, 28.265
43.874, 44.388
45.431, 46.837
44.870, 44.898
35.554, 32.959
44.870, 44.898
44.870, 44.898
30.551, 28.673
45.329, 45.510
44.793, 45.000
44.717, 44.796
30.475, 29.082
34.686, 31.531
20.214, 21.837
44.870, 44.898
35.528, 32.755
43.874, 44.388
45.457, 45.306
45.457, 45.306
44.844, 44.592
36.498, 33.980
35.886, 33.878
44.308, 44.490
43.772, 43.163
38.157, 35.102
30.117, 28.265
18.836, 20.408
44.870, 44.898
45.942, 45.408
45.329, 45.714
45.202, 45.408
41.220, 38.163
45.278, 45.510
35.043, 32.755
32.950, 34.694
43.389, 41.224
44.844, 44.898
44.053, 43.061
44.895, 44.898
44.870, 44.898
33.691, 31.837
45.789, 46.020
30.117, 28.265
44.895, 44.898
45.278, 46.020
44.564, 44.082
45.508, 45.612
44.870, 44.898
34.125, 32.551
43.160, 41.735
39.255, 34.796
44.615, 44.796
30.143, 28.163
43.798, 43.980
45.329, 46.735
37.213, 34.388
20.368, 22.245
28.254, 27.041
44.768, 44.898
45.610, 45.000
44.870, 44.898
45.176, 41.939
45.202, 45.408
43.492, 43.878
30.194, 28.367
44.819, 44.796
44.819, 44.898
33.997, 34.490
24.247, 26.633
42.190, 38.265
32.542, 30.306
45.304, 43.061
43.492, 39.898
30.602, 28.776
44.513, 42.041
39.587, 36.020
43.364, 41.327
45.380, 43.163
43.772, 40.510
44.870, 44.898
30.117, 28.265
41.041, 36.837
35.043, 31.837
30.373, 28.571
44.691, 44.796
43.951, 41.122
44.181, 44.388
45.380, 46.020
44.079, 41.939
41.092, 42.143
44.742, 44.898
44.819, 44.898
44.130, 41.633
44.793, 44.898
29.071, 28.980
30.296, 28.367
44.870, 44.898
30.194, 28.367
44.640, 44.388
45.253, 42.653
19.219, 20.612
44.972, 44.796
44.844, 41.939
42.879, 41.224
34.763, 31.531
44.742, 44.898
38.642, 34.184
36.115, 33.571
31.930, 29.694
40.378, 36.633
18.606, 20.000
43.466, 40.102
44.870, 44.898
42.802, 40.102
44.844, 45.000
41.552, 41.531
44.691, 45.102
31.572, 30.204
45.406, 44.184
44.717, 44.898
45.202, 45.612
38.872, 39.694
44.870, 44.898
44.870, 44.898
44.589, 45.102
44.870, 44.898
44.283, 45.306
Time Elapsed: 2225.074 s 
===========0.15=========
1.072, 1.327
0.332, 0.714
42.956, 43.980
8.040, 7.755
4.237, 5.102
29.837, 28.163
18.019, 19.184
3.701, 4.388
21.567, 21.633
44.895, 44.898
23.507, 19.796
29.735, 27.653
30.117, 28.265
30.117, 28.265
30.117, 28.265
19.040, 18.571
44.870, 44.898
44.870, 44.898
44.870, 44.898
44.870, 44.898
41.450, 41.020
30.194, 27.959
44.870, 45.000
44.819, 44.898
43.977, 41.327
44.870, 44.898
44.870, 44.898
43.849, 44.796
3.854, 3.061
42.981, 43.469
43.185, 43.265
44.870, 44.898
30.219, 28.673
44.895, 44.898
44.870, 44.898
17.866, 18.878
17.815, 18.980
41.169, 40.306
44.870, 44.898
30.500, 28.469
30.347, 28.571
34.941, 34.082
41.833, 43.163
44.461, 44.184
9.086, 8.571
44.691, 44.796
44.640, 44.898
18.045, 18.776
30.092, 28.265
44.410, 44.184
44.742, 44.898
32.006, 30.714
45.023, 45.000
44.844, 44.898
44.819, 44.898
39.561, 39.286
44.870, 44.898
44.870, 44.898
44.870, 44.898
44.870, 44.898
44.844, 44.898
44.870, 44.898
39.791, 40.612
44.870, 44.898
42.956, 41.531
44.538, 44.694
44.104, 44.184
30.092, 30.918
20.546, 23.571
44.487, 42.755
17.713, 18.878
44.793, 44.898
41.986, 41.633
44.640, 44.796
44.870, 44.898
44.844, 44.898
44.870, 44.898
44.870, 44.898
44.793, 44.898
42.905, 43.776
44.870, 44.898
43.798, 44.286
44.844, 44.898
27.922, 29.490
30.015, 27.959
44.870, 44.898
44.870, 44.898
29.301, 27.143
44.666, 44.490
44.870, 44.898
44.870, 44.898
43.134, 44.286
30.092, 28.265
30.807, 28.878
33.461, 31.122
44.870, 44.898
8.984, 9.388
44.870, 44.898
44.870, 44.898
44.870, 44.898
30.092, 27.755
33.818, 31.633
44.819, 45.000
45.074, 43.980
30.041, 28.265
44.870, 44.898
44.793, 44.898
44.870, 44.898
44.793, 44.490
30.092, 28.265
44.691, 44.796
37.647, 39.286
45.355, 43.878
44.359, 44.184
24.170, 24.286
44.104, 42.245
37.187, 37.041
43.747, 40.408
30.143, 28.163
41.960, 37.551
33.767, 31.224
42.598, 39.082
30.883, 29.388
44.844, 44.898
45.993, 45.306
44.870, 44.898
44.844, 44.898
30.985, 28.265
44.844, 44.898
30.092, 28.265
29.020, 26.633
44.997, 43.265
45.687, 42.755
44.870, 44.898
44.870, 44.898
44.870, 44.898
42.598, 39.082
44.997, 43.673
44.870, 44.898
42.369, 40.000
30.730, 29.082
44.870, 44.796
41.297, 38.367
37.621, 34.082
44.895, 44.796
44.717, 44.490
30.117, 28.265
33.104, 31.939
44.870, 44.796
30.194, 28.469
45.048, 44.796
45.227, 46.429
44.895, 42.755
44.768, 44.796
44.844, 44.898
41.960, 38.061
42.318, 40.204
45.840, 45.714
41.399, 38.776
44.640, 44.490
27.310, 26.735
41.603, 39.694
44.793, 44.898
44.870, 44.898
45.227, 45.000
30.117, 28.265
17.713, 18.980
41.552, 39.592
45.048, 45.102
40.429, 40.408
44.793, 42.347
37.443, 36.429
44.742, 44.694
27.463, 28.265
44.028, 45.000
35.171, 33.673
28.535, 30.510
44.819, 44.898
37.417, 37.143
42.905, 43.980
45.023, 45.000
45.048, 44.898
44.819, 44.796
25.294, 27.041
44.564, 44.184
30.117, 28.265
44.079, 42.755
30.117, 28.265
44.870, 44.898
34.482, 35.000
44.487, 44.388
44.589, 43.469
44.385, 45.000
24.043, 24.796
44.768, 44.694
41.935, 38.776
45.151, 45.000
44.742, 44.694
44.870, 44.898
40.633, 39.592
44.844, 44.796
Time Elapsed: 4420.006 s 
===========0.2=========
0.383, 0.714
43.134, 43.061
0.281, 0.306
3.982, 5.000
12.251, 11.633
28.076, 25.306
28.560, 25.918
20.878, 21.531
38.259, 37.449
3.446, 2.959
20.240, 21.020
44.640, 44.694
43.134, 42.857
0.332, 0.714
44.895, 44.898
24.809, 26.224
44.819, 44.694
28.050, 28.571
44.819, 44.898
20.546, 17.959
24.273, 25.306
44.308, 44.796
8.448, 9.592
43.925, 43.878
40.505, 40.918
43.032, 43.673
30.271, 28.571
30.117, 28.265
40.556, 40.306
44.870, 44.898
3.446, 2.959
44.870, 44.898
44.155, 44.082
31.394, 28.980
44.870, 44.898
8.729, 7.551
30.117, 28.265
44.870, 44.898
41.577, 40.714
38.591, 37.143
44.870, 44.898
0.332, 0.714
10.796, 10.816
30.092, 28.265
44.870, 44.898
1.021, 1.531
44.870, 44.898
30.143, 28.265
44.359, 44.592
35.324, 36.224
42.956, 40.918
42.751, 42.755
36.192, 37.245
44.844, 44.898
0.281, 0.612
40.710, 40.918
16.769, 18.367
25.676, 26.531
33.231, 33.469
0.204, 0.102
44.870, 44.898
40.123, 38.367
44.870, 44.898
44.870, 44.898
44.232, 42.041
44.870, 44.898
44.589, 43.980
44.870, 44.898
30.628, 31.939
44.819, 44.796
21.006, 19.898
33.997, 32.857
32.032, 29.796
44.793, 44.796
44.870, 44.898
0.383, 0.408
30.194, 29.796
44.870, 44.898
44.870, 44.898
30.117, 28.265
41.730, 37.347
44.972, 44.796
37.876, 38.469
44.589, 44.388
33.946, 31.837
44.589, 44.796
44.819, 44.898
17.713, 18.980
44.870, 44.898
44.742, 44.898
44.870, 44.898
44.870, 44.898
44.870, 45.000
42.062, 43.469
44.870, 44.898
30.219, 28.061
30.066, 28.265
44.844, 44.898
30.092, 28.265
17.841, 18.980
30.194, 28.367
44.742, 44.592
30.117, 28.265
44.870, 44.898
44.844, 45.000
30.168, 28.265
3.446, 4.388
30.168, 28.163
43.594, 44.082
29.735, 27.245
44.844, 44.898
30.219, 28.265
44.870, 44.898
17.764, 18.980
45.048, 43.061
17.841, 18.776
44.819, 44.898
30.117, 28.265
44.717, 44.898
20.163, 20.306
43.747, 43.571
30.092, 28.163
20.904, 21.837
44.819, 44.898
44.768, 44.898
44.819, 44.898
30.066, 28.163
44.870, 44.898
30.296, 28.367
30.143, 28.061
30.092, 28.163
44.717, 44.796
44.793, 44.898
44.895, 44.898
44.819, 45.000
44.768, 44.796
17.764, 18.878
17.968, 18.980
44.742, 44.694
44.870, 44.898
30.066, 28.265
30.041, 28.367
30.245, 28.163
44.768, 44.898
17.713, 18.776
30.271, 28.163
23.941, 25.408
44.844, 44.898
30.296, 28.469
44.870, 44.898
30.194, 28.265
43.058, 43.163
44.717, 44.592
30.143, 28.061
30.117, 28.469
29.786, 27.347
44.844, 45.000
30.398, 28.469
21.235, 23.571
30.194, 28.163
44.819, 44.898
44.844, 44.898
42.905, 42.959
44.870, 44.898
30.271, 28.163
44.819, 44.898
30.092, 28.367
44.768, 44.694
44.615, 44.286
44.895, 44.898
44.564, 44.694
37.494, 38.878
44.819, 44.898
44.691, 44.592
44.742, 44.694
30.168, 28.265
44.870, 44.898
44.819, 44.898
44.895, 44.898
45.508, 42.959
44.870, 44.898
44.768, 44.898
30.245, 28.776
30.117, 28.061
44.870, 44.898
44.640, 44.592
44.870, 44.898
28.178, 25.510
44.870, 44.898
44.870, 45.000
38.183, 35.102
30.092, 28.163
44.615, 44.490
44.028, 44.388
30.373, 28.367
44.870, 44.898
44.844, 45.000
18.147, 19.490
45.176, 45.000
23.864, 23.776
44.870, 44.898
Time Elapsed: 6414.813 s 
===========0.25=========
30.117, 28.265
17.739, 18.980
1.787, 1.735
44.666, 44.490
17.228, 17.959
20.750, 21.122
16.462, 17.653
9.980, 10.204
44.870, 44.898
2.144, 3.469
3.624, 4.184
12.557, 12.041
44.870, 44.898
30.143, 28.469
30.168, 28.367
2.961, 4.184
44.717, 44.898
30.117, 28.571
27.208, 25.102
29.709, 27.959
3.395, 2.959
27.310, 25.612
0.459, 0.612
30.985, 32.653
39.510, 35.204
4.900, 4.592
43.951, 43.776
40.454, 41.429
44.002, 44.184
30.143, 28.367
29.786, 27.755
44.895, 44.898
44.768, 44.898
30.092, 28.265
30.143, 28.163
30.092, 28.265
44.691, 45.000
30.092, 28.265
30.117, 28.265
44.844, 44.898
24.732, 23.265
8.167, 8.980
32.134, 32.143
45.840, 44.592
44.870, 44.898
30.271, 28.367
8.652, 9.184
30.041, 27.959
30.168, 28.367
7.427, 8.980
40.965, 39.286
17.713, 18.980
2.348, 2.551
44.819, 44.898
29.607, 30.102
44.844, 44.898
18.402, 19.694
44.742, 44.898
44.870, 44.898
30.168, 27.551
29.556, 27.857
30.245, 28.367
24.170, 23.878
37.340, 35.000
30.296, 28.469
14.267, 15.000
30.322, 28.469
43.670, 43.980
44.870, 44.796
30.117, 28.469
44.793, 44.898
44.181, 44.898
30.398, 28.776
44.895, 44.898
30.296, 27.755
36.192, 38.571
44.870, 44.898
29.352, 32.551
44.870, 44.898
17.713, 18.980
33.078, 30.714
41.552, 38.673
44.844, 45.306
44.844, 44.796
30.296, 28.469
36.830, 32.551
38.821, 37.041
42.624, 40.000
39.842, 38.776
44.870, 44.694
44.870, 44.898
34.201, 31.939
43.389, 44.184
28.765, 27.041
40.199, 40.816
33.589, 32.551
33.257, 30.306
30.041, 28.061
37.264, 38.878
44.870, 44.898
30.092, 28.265
30.092, 28.265
44.870, 44.898
25.753, 24.184
38.030, 39.388
44.742, 45.000
44.870, 44.898
44.870, 44.898
45.023, 45.102
32.899, 30.612
44.870, 44.898
44.870, 44.898
30.117, 28.265
33.231, 30.918
3.088, 2.347
44.870, 44.898
44.844, 44.898
44.895, 44.898
5.539, 5.102
30.194, 28.265
42.445, 42.755
32.083, 30.510
34.558, 32.041
44.997, 44.796
30.092, 28.469
41.833, 42.143
35.554, 31.837
31.266, 29.082
30.219, 29.184
44.844, 45.102
44.870, 44.898
17.892, 19.184
40.378, 36.633
18.198, 19.184
44.870, 44.694
33.410, 30.918
30.117, 28.265
34.022, 31.122
44.819, 44.898
44.895, 44.796
44.895, 44.898
44.870, 44.898
30.347, 28.776
44.359, 45.612
44.717, 44.898
44.742, 45.000
18.224, 18.878
44.666, 44.796
44.870, 44.898
18.147, 19.490
44.742, 44.898
32.338, 30.306
44.870, 44.898
44.768, 45.000
44.921, 44.694
19.781, 20.714
43.696, 43.571
44.844, 44.898
32.874, 30.510
33.818, 31.122
19.576, 20.510
17.790, 18.980
34.839, 33.776
44.870, 44.898
18.326, 19.490
42.802, 43.163
44.844, 44.898
35.988, 34.490
43.160, 41.939
31.700, 30.000
45.074, 45.000
44.895, 44.898
44.870, 44.898
44.717, 44.898
33.308, 31.429
44.870, 44.898
33.410, 30.714
30.194, 28.061
34.278, 31.735
43.262, 42.245
45.048, 45.102
15.186, 16.429
44.844, 44.898
37.749, 34.796
44.895, 45.000
33.538, 31.429
45.023, 44.490
44.717, 44.592
44.895, 44.898
33.104, 30.510
33.078, 30.714
37.213, 33.776
41.016, 43.878
44.334, 44.184
44.666, 44.694
30.092, 28.265
44.870, 44.898
31.419, 28.980
30.194, 28.265
44.844, 44.694
21.057, 23.061
Time Elapsed: 8452.813 s 
===========Genetic Algorithms=========
===========0.02=========
12.915, 14.388
17.892, 18.980
4.467, 5.510
1.991, 2.755
12.583, 13.469
44.691, 44.898
7.147, 8.469
43.492, 43.571
5.743, 5.816
44.895, 45.000
25.447, 22.857
14.216, 13.469
17.739, 18.776
23.456, 23.776
5.487, 6.327
3.446, 4.184
43.977, 44.388
44.640, 44.898
39.765, 37.449
0.408, 0.918
31.087, 29.184
41.884, 39.694
44.870, 44.898
30.143, 28.265
38.693, 38.061
44.870, 44.898
9.316, 10.204
44.793, 44.694
3.395, 2.959
44.564, 43.980
3.471, 4.184
30.117, 28.265
30.092, 27.551
30.117, 28.265
27.540, 27.755
30.373, 28.673
44.870, 44.898
44.870, 45.000
44.870, 44.898
13.757, 14.796
24.324, 25.102
17.790, 19.286
21.950, 19.490
27.846, 25.714
18.173, 18.469
3.624, 4.592
44.870, 44.898
30.117, 28.265
15.084, 15.306
29.250, 26.939
44.564, 45.000
45.227, 44.184
30.066, 28.265
44.793, 44.898
44.844, 45.102
17.739, 18.980
17.790, 18.980
29.862, 28.469
19.193, 20.816
29.862, 28.163
31.266, 30.408
45.151, 44.898
30.117, 28.265
29.275, 27.959
30.168, 28.061
44.768, 44.898
44.870, 44.898
39.995, 39.388
17.662, 18.469
33.231, 33.776
44.717, 44.694
29.939, 28.367
44.793, 44.898
44.870, 44.898
44.844, 44.898
28.050, 25.408
17.432, 18.469
44.870, 44.898
30.143, 28.265
45.202, 45.102
44.870, 44.898
44.870, 44.898
30.168, 28.265
44.870, 44.898
44.921, 44.694
44.844, 44.796
18.045, 18.571
44.666, 44.388
28.688, 27.143
18.198, 19.184
30.781, 28.980
30.117, 28.367
30.092, 28.163
30.832, 28.673
41.220, 40.714
44.334, 44.184
44.819, 45.000
35.707, 33.163
3.854, 4.286
44.385, 44.592
3.420, 4.184
31.215, 30.102
44.895, 44.898
18.045, 19.082
30.143, 28.265
30.194, 28.367
34.890, 34.694
29.913, 28.367
34.354, 31.633
18.198, 18.265
44.844, 44.898
30.602, 29.388
30.168, 27.755
37.672, 35.204
23.124, 22.143
44.844, 44.898
30.015, 28.061
29.862, 27.959
1.429, 1.531
18.938, 20.306
24.936, 25.510
44.793, 44.898
44.793, 44.898
30.066, 28.061
36.626, 38.265
44.334, 44.592
7.274, 7.347
44.870, 44.898
3.803, 4.490
17.917, 19.082
17.764, 18.878
17.713, 18.980
30.143, 28.265
29.760, 28.265
30.219, 28.163
35.681, 37.857
30.398, 28.469
29.556, 28.265
44.232, 44.694
17.866, 18.878
30.015, 28.061
11.690, 12.653
30.194, 28.061
40.123, 42.653
42.905, 43.367
30.602, 27.653
44.819, 44.898
30.219, 28.061
45.278, 45.510
44.487, 44.592
44.870, 44.898
39.535, 40.204
26.570, 26.122
3.139, 3.673
30.092, 28.265
39.178, 38.980
1.225, 2.041
44.870, 44.898
44.717, 44.796
9.622, 9.184
17.279, 18.265
38.693, 37.551
18.147, 19.286
41.424, 42.245
44.666, 44.184
30.679, 33.776
18.249, 18.980
44.946, 44.898
29.377, 27.449
30.909, 29.796
30.143, 28.061
36.447, 33.776
34.712, 33.265
17.866, 18.980
17.968, 19.184
44.895, 44.898
44.564, 44.592
44.844, 44.898
44.870, 44.898
44.742, 44.796
22.358, 23.980
44.870, 44.694
44.870, 44.592
17.739, 18.980
45.151, 43.673
12.583, 12.653
43.262, 43.878
21.159, 18.980
17.713, 18.776
17.713, 18.673
21.031, 21.224
30.296, 28.776
44.436, 44.490
43.466, 43.061
30.219, 28.163
17.713, 18.980
42.113, 41.327
43.772, 43.980
